CUI_1,STR_1,CUI_2,STR_2,SCORE
C0036830,SERUM SICKNESS,C0600327,TOXIC SHOCK SYNDROME,0.5405441522598267
C0036830,SERUM SICKNESS,C0009400,COLORADO TICK FEVER,0.5341442823410034
C0036830,SERUM SICKNESS,C0041472,"TYPHUS, ENDEMIC",0.5337353944778442
C0036920,SEZARY SYNDROME,C0311220,LYMPHOCYTOMA CUTIS,0.6097753643989563
C0036920,SEZARY SYNDROME,C0011606,"DERMATITIS, EXFOLIATIVE, GENERALIZED",0.5716617703437805
C0036920,SEZARY SYNDROME,C0024419,"MACROGLOBULINEMIA, WALDENSTROM",0.5281263589859009
C0036920,SEZARY SYNDROME,C5574816,"LUPUS ERYTHEMATOSUS, DISCOID",0.5254167318344116
C0036920,SEZARY SYNDROME,C0151449,"Sjogren's syndrome, primary",0.5228012800216675
C0036980,CARDIOGENIC SHOCK,C0036983,SEPTIC SHOCK,0.691746175289154
C0036980,CARDIOGENIC SHOCK,C0034063,PULMONARY EDEMA,0.5457638502120972
C0036980,CARDIOGENIC SHOCK,C0020461,HYPERKALEMIA,0.5056487917900085
C0036980,CARDIOGENIC SHOCK,C0155626,"MYOCARDIUM, INFARCTION, ACUTE",0.48704206943511963
C0036983,SEPTIC SHOCK,C0036690,SEPTICEMIA,0.508053719997406
C0036983,SEPTIC SHOCK,C0221021,"ANEMIA, HEMOLYTIC, MICROANGIOPATHIC",0.49200713634490967
C0036983,SEPTIC SHOCK,C0035085,"KIDNEY, INFARCTION",0.4886155426502228
C0036983,SEPTIC SHOCK,C0343900,"HISTOPLASMOSIS, CHRONIC CAVITARY",0.48788341879844666
C0036992,SHORT-BOWEL SYNDROME,C0038054,"SPRUE, TROPICAL",0.6802383065223694
C0036992,SHORT-BOWEL SYNDROME,C0021843,"INTESTINE, OBSTRUCTION",0.5320867896080017
C0036992,SHORT-BOWEL SYNDROME,C0221210,"INTESTINE, MALROTATION",0.5191877484321594
C0036992,SHORT-BOWEL SYNDROME,C0266174,"DUODENUM, ATRESIA",0.5120385885238647
C0037019,SHY-DRAGER SYNDROME,C0039223,TABES DORSALIS,0.6113948225975037
C0037019,SHY-DRAGER SYNDROME,C0043116,WERDNIG-HOFFMAN DISEASE,0.577000617980957
C0037019,SHY-DRAGER SYNDROME,C0028968,OLIVOPONTOCEREBELLAR DEGENERATION,0.5758554339408875
C0037019,SHY-DRAGER SYNDROME,C0085084,MOTOR NEURON DISEASE,0.5638095140457153
C0037019,SHY-DRAGER SYNDROME,C0236642,PICK DISEASE,0.5453061461448669
C0037019,SHY-DRAGER SYNDROME,C0037773,"PARAPLEGIA, SPASTIC HEREDITARY",0.5345954298973083
C0037019,SHY-DRAGER SYNDROME,C0026847,"MUSCULAR ATROPHY, SPINAL",0.5322787761688232
C0037023,SIALADENITIS,C0040150,"THYROIDITIS, ACUTE SUPPURATIVE",0.572492778301239
C0037023,SIALADENITIS,C0023059,"LARYNX, PERICHONDRITIS",0.5364838242530823
C0037023,SIALADENITIS,C0007642,CELLULITIS,0.5227477550506592
C0037023,SIALADENITIS,C0026780,MUMPS,0.5027418732643127
C0037023,SIALADENITIS,C1527336,SJOGREN SYNDROME,0.4991167485713959
C0037052,SICK SINUS SYNDROME,C0043202,WOLFF PARKINSON WHITE SYNDROME,0.610004186630249
C0037052,SICK SINUS SYNDROME,C0041022,"PULMONARY VALVE, STENOSIS, WITH PATENT FORAMEN OVALE",0.5524660348892212
C0037052,SICK SINUS SYNDROME,C0013481,"TRICUSPID VALVE, EBSTEIN ANOMALY",0.5486743450164795
C0037116,SILICOSIS,C0037120,SILO FILLER DISEASE,0.603970468044281
C0037116,SILICOSIS,C0003949,ASBESTOSIS,0.5837520360946655
C0037116,SILICOSIS,C0238377,"PNEUMOCONIOSIS, TALC",0.5481175780296326
C0037116,SILICOSIS,C0155912,"LUNG, ALVEOLAR MICROLITHIASIS",0.5424864292144775
C0037118,SILICOTUBERCULOSIS,C0041327,"TUBERCULOSIS, PULMONARY",0.6531664133071899
C0037118,SILICOTUBERCULOSIS,C0041321,"TUBERCULOSIS, MILIARY",0.6114913821220398
C0037118,SILICOTUBERCULOSIS,C0041318,"MENINGITIS, TUBERCULOUS",0.5754808783531189
C0037118,SILICOTUBERCULOSIS,C0041328,"KIDNEY, TUBERCULOSIS",0.5677677989006042
C0037118,SILICOTUBERCULOSIS,C0041315,"LARYNX, TUBERCULOSIS",0.5600067377090454
C0037118,SILICOTUBERCULOSIS,C0041317,"GENITALIA, MALE, TUBERCULOSIS",0.510964572429657
C0037118,SILICOTUBERCULOSIS,C0037116,SILICOSIS,0.5092962384223938
C0037120,SILO FILLER DISEASE,C0085786,"FIBROSIS, PULMONARY, INTERSTITIAL DIFFUSE",0.5511035919189453
C0037120,SILO FILLER DISEASE,C0003949,ASBESTOSIS,0.5444479584693909
C0037120,SILO FILLER DISEASE,C0221052,"BERYLLIUM DISEASE, CHRONIC",0.5377973914146423
C0037315,SLEEP APNEA,C0004096,"ASTHMA, BRONCHIAL",0.5442990064620972
C0037315,SLEEP APNEA,C0024117,CHRONIC OBSTRUCTIVE LUNG DISEASE,0.5198227167129517
C0037315,SLEEP APNEA,C0027821,NEUROCIRCULATORY ASTHENIA,0.49370279908180237
C0037315,SLEEP APNEA,C0034067,"EMPHYSEMA, PULMONARY",0.46836093068122864
C0037354,SMALLPOX,C0242994,HANTAVIRUS INFECTION,0.547420859336853
C0037354,SMALLPOX,C0025007,MEASLES,0.5343728065490723
C0037354,SMALLPOX,C0032238,"PLEURODYNIA, EPIDEMIC",0.5315659046173096
C0037354,SMALLPOX,C0035613,RIFT VALLEY FEVER,0.5136041641235352
C0037354,SMALLPOX,C0085273,ERYTHEMA INFECTIOSUM,0.5043710470199585
C0037354,SMALLPOX,C0153065,"ENCEPHALITIS, EASTERN EQUINE",0.498705118894577
C0037661,SOMATOSTATINOMA,C0043515,ZOLLINGER-ELLISON SYNDROME,0.5496534109115601
C0037661,SOMATOSTATINOMA,C0025267,MULTIPLE ENDOCRINE NEOPLASIA TYPE I,0.4959850013256073
C0037661,SOMATOSTATINOMA,C0206686,"ADRENAL CORTEX, CARCINOMA",0.48556965589523315
C0037661,SOMATOSTATINOMA,C0025268,MULTIPLE ENDOCRINE NEOPLASIA TYPE II,0.48101717233657837
C0037753,SPARGANOSIS,C0013100,DRACUNCULIASIS,0.5584360361099243
C0037753,SPARGANOSIS,C0029001,ONCHOCERCIASIS,0.555316150188446
C0037753,SPARGANOSIS,C0162576,ANISAKIASIS,0.5551667213439941
C0037753,SPARGANOSIS,C0040948,TRICHOSTRONGYLIASIS,0.5481760501861572
C0037773,"PARAPLEGIA, SPASTIC HEREDITARY",C0699739,"NEUROPATHY, CONGENITAL, SENSORY",0.7034602165222168
C0037773,"PARAPLEGIA, SPASTIC HEREDITARY",C0205713,ROUSSY-LEVY POLYNEUROPATHY,0.6886245608329773
C0037773,"PARAPLEGIA, SPASTIC HEREDITARY",C0085292,STIFF-MAN SYNDROME,0.6393873691558838
C0037856,"SPERMATIC CORD, TORSION",C0042341,VARICOCELE,0.6686587929725647
C0037856,"SPERMATIC CORD, TORSION",C0392531,"HYDATID OF MORGAGNI, TORSION",0.5723171830177307
C0037856,"SPERMATIC CORD, TORSION",C0023601,"TESTIS, INTERSTITIAL CELL TUMOR",0.5195179581642151
C0037856,"SPERMATIC CORD, TORSION",C0153603,"SPERMATIC CORD, MALIGNANT TUMOR",0.5151379108428955
C0037856,"SPERMATIC CORD, TORSION",C0149952,"OVARY, TORSION",0.48081067204475403
C0037856,"SPERMATIC CORD, TORSION",C0151721,"EUNUCHOIDISM, HYPOGONADOTROPIC",0.46696165204048157
C0037856,"SPERMATIC CORD, TORSION",C0238451,"TESTIS, TERATOMA",0.4412288963794708
C0037889,"ANEMIA, HEMOLYTIC, HEREDITARY SPHEROCYTIC",C0340968,"ANEMIA, HEMOLYTIC, PYRUVATE KINASE DEFICIENCY",0.6430068016052246
C0037889,"ANEMIA, HEMOLYTIC, HEREDITARY SPHEROCYTIC",C0028064,NIEMANN-PICK DISEASE,0.6222245693206787
C0037889,"ANEMIA, HEMOLYTIC, HEREDITARY SPHEROCYTIC",C1260899,CONGENITAL RED CELL APLASIA,0.6126332879066467
C0037889,"ANEMIA, HEMOLYTIC, HEREDITARY SPHEROCYTIC",C5551003,CRIGLER-NAJJAR DISEASE,0.6029621362686157
C0037926,"SPINAL CORD, COMPRESSION",C0242644,BROWN-SEQUARD SYNDROME,0.6043849587440491
C0037926,"SPINAL CORD, COMPRESSION",C0392548,CAUDA EQUINA SYNDROME,0.5660160183906555
C0037926,"SPINAL CORD, COMPRESSION",C0039144,SYRINGOMYELIA,0.5325905680656433
C0037926,"SPINAL CORD, COMPRESSION",C0029417,"OSTEOBLASTOMA, BENIGN",0.5281694531440735
C0037926,"SPINAL CORD, COMPRESSION",C0161823,"NEUROMA, TRAUMATIC",0.5201635360717773
C0037926,"SPINAL CORD, COMPRESSION",C0877172,"HEMATOMA, EPIDURAL, SPINAL",0.5116245746612549
C0037944,Spinal Stenosis,C0039144,SYRINGOMYELIA,0.5580174922943115
C0037944,Spinal Stenosis,C0242644,BROWN-SEQUARD SYNDROME,0.5021675825119019
C0037944,Spinal Stenosis,C0238015,AUTONOMIC DYSREFLEXIA,0.4941173195838928
C0037944,Spinal Stenosis,C0040997,"NEURALGIA, TRIGEMINAL",0.4506824314594269
C0037944,Spinal Stenosis,C0037926,"SPINAL CORD, COMPRESSION",0.44662103056907654
C0037998,SPLENIC INFARCT,C0238096,"EMBOLISM, PARADOXICAL",0.47277307510375977
C0037998,SPLENIC INFARCT,C0221021,"ANEMIA, HEMOLYTIC, MICROANGIOPATHIC",0.4656507074832916
C0037998,SPLENIC INFARCT,C0038000,SPLENIC RUPTURE,0.4642544686794281
C0037998,SPLENIC INFARCT,C0272412,"SPLEEN, ABSCESS",0.4539048671722412
C0037998,SPLENIC INFARCT,C0042384,"Vasculitis, nonspecific",0.45279034972190857
C0038000,SPLENIC RUPTURE,C0149531,"PELVIS, FRACTURE",0.5191981196403503
C0038000,SPLENIC RUPTURE,C0266174,"DUODENUM, ATRESIA",0.46777433156967163
C0038000,SPLENIC RUPTURE,C0149860,"COCCYX, FRACTURE",0.46019625663757324
C0038000,SPLENIC RUPTURE,C0152086,"ARTHRITIS, TRAUMATIC, PRIMARY",0.4563775360584259
C0038013,Ankylosing spondylitis,C1384641,"SPONDYLOSIS, CERVICAL",0.5479113459587097
C0038016,SPONDYLOLISTHESIS,C0149531,"PELVIS, FRACTURE",0.501254141330719
C0038016,SPONDYLOLISTHESIS,C0149887,"FEMUR, EPIPHYSIS, SLIPPING",0.46138349175453186
C0038016,SPONDYLOLISTHESIS,C0037926,"SPINAL CORD, COMPRESSION",0.4545195400714874
C0038016,SPONDYLOLISTHESIS,C0029421,OSTEOCHONDRITIS DISSECANS,0.4221763014793396
C0038016,SPONDYLOLISTHESIS,C0042568,VERTEBRAL BASILAR ARTERY INSUFFICIENCY,0.41683605313301086
C0038016,SPONDYLOLISTHESIS,C0003892,NEUROPATHIC ARTHROPATHY,0.4124561846256256
C0038016,SPONDYLOLISTHESIS,C0242644,BROWN-SEQUARD SYNDROME,0.40938127040863037
C0038034,SPOROTRICHOSIS,C0038325,STEVENS-JOHNSON SYNDROME,0.5823805928230286
C0038034,SPOROTRICHOSIS,C0036330,SCHISTOSOMIASIS MANSONI,0.546054482460022
C0038034,SPOROTRICHOSIS,C0029001,ONCHOCERCIASIS,0.5199583768844604
C0038054,"SPRUE, TROPICAL",C0162429,MALNUTRITION,0.5791341662406921
C0038054,"SPRUE, TROPICAL",C0042842,VITAMIN A DEFICIENCY,0.5719671845436096
C0038054,"SPRUE, TROPICAL",C0035528,ARIBOFLAVINOSIS,0.5387781262397766
C0038159,"FOOD POISONING, STAPHYLOCOCCAL",C0600327,TOXIC SHOCK SYNDROME,0.5539970993995667
C0038159,"FOOD POISONING, STAPHYLOCOCCAL",C0392622,CARBON TETRACHLORIDE POISONING,0.4927736222743988
C0038159,"FOOD POISONING, STAPHYLOCOCCAL",C0023860,LISTERIOSIS,0.47580498456954956
C0038325,STEVENS-JOHNSON SYNDROME,C0011606,"DERMATITIS, EXFOLIATIVE, GENERALIZED",0.6193540692329407
C0038358,GASTRIC ULCER,C0085695,"GASTRITIS, CHRONIC",0.57903653383255
C0038358,GASTRIC ULCER,C0699791,"STOMACH, CARCINOMA",0.5772994756698608
C0038358,GASTRIC ULCER,C0149518,"GASTRITIS, ACUTE",0.5730088353157043
C0038363,APHTHOUS STOMATITIS,C0267008,ORAL ERYTHROPLASIA,0.5933560132980347
C0038363,APHTHOUS STOMATITIS,C0151546,"MOUTH, CARCINOMA",0.5869231820106506
C0038363,APHTHOUS STOMATITIS,C0038325,STEVENS-JOHNSON SYNDROME,0.4984605312347412
C0038363,APHTHOUS STOMATITIS,C0014742,ERYTHEMA MULTIFORME,0.49689310789108276
C0038363,APHTHOUS STOMATITIS,C0030809,PEMPHIGUS VULGARIS,0.49361667037010193
C0038363,APHTHOUS STOMATITIS,C0023646,LICHEN PLANUS,0.49062642455101013
C0038463,STRONGYLOIDIASIS,C0162576,ANISAKIASIS,0.6686800122261047
C0038463,STRONGYLOIDIASIS,C0040948,TRICHOSTRONGYLIASIS,0.6551815867424011
C0038463,STRONGYLOIDIASIS,C0392662,ANGIOSTRONGYLIASIS,0.6469041109085083
C0038478,STRUMA OVARII,C0280131,"OVARY, TERATOMA",0.6476609110832214
C0038478,STRUMA OVARII,C0151468,THYROID ADENOMA,0.5919926166534424
C0038478,STRUMA OVARII,C0346168,"OVARY, BENIGN SURFACE EPITHELIAL TUMOR",0.5861979126930237
C0038478,STRUMA OVARII,C0238451,"TESTIS, TERATOMA",0.576285183429718
C0038478,STRUMA OVARII,C0687150,"PARATHYROID, ADENOCARCINOMA",0.5541514158248901
C0038478,STRUMA OVARII,C0206673,SYRINGOMA,0.5380157828330994
C0038478,STRUMA OVARII,C0238463,"THYROID, CARCINOMA, PAPILLARY",0.5321249961853027
C0038505,STURGE-WEBER DISEASE,C0221060,MOEBIUS SYNDROME,0.55439293384552
C0038505,STURGE-WEBER DISEASE,C0040997,"NEURALGIA, TRIGEMINAL",0.5376427173614502
C0038505,STURGE-WEBER DISEASE,C0041341,TUBEROUS SCLEROSIS,0.5318024158477783
C0038505,STURGE-WEBER DISEASE,C0175702,"HYPERCALCEMIA, INFANTILE IDIOPATHIC",0.5309940576553345
C0038505,STURGE-WEBER DISEASE,C0004943,BEHCET SYNDROME,0.5288690328598022
C0038505,STURGE-WEBER DISEASE,C0027819,NEUROBLASTOMA,0.5215752124786377
C0038522,"PANENCEPHALITIS, SUBACUTE SCLEROSING",C0238099,"ENCEPHALITIS, RUBELLA",0.6176080107688904
C0038522,"PANENCEPHALITIS, SUBACUTE SCLEROSING",C0276226,"ENCEPHALITIS, HERPES",0.5955175757408142
C0038522,"PANENCEPHALITIS, SUBACUTE SCLEROSING",C0014060,"ENCEPHALITIS, SAINT LOUIS",0.5816622972488403
C0038525,SUBARACHNOID HEMORRHAGE,C0238154,"HEMATOMA, EPIDURAL, INTRACRANIAL",0.7020226716995239
C0038525,SUBARACHNOID HEMORRHAGE,C0238156,"HEMATOMA, SUBDURAL, INTRACRANIAL",0.5709319710731506
C0038525,SUBARACHNOID HEMORRHAGE,C0149844,"BRAIN, CONTUSION",0.5382466316223145
C0038525,SUBARACHNOID HEMORRHAGE,C0038539,"EMPYEMA, SUBDURAL, INTRACRANIAL",0.523730993270874
C0038525,SUBARACHNOID HEMORRHAGE,C0549423,"HYDROCEPHALUS, OBSTRUCTIVE",0.5021629929542542
C0038525,SUBARACHNOID HEMORRHAGE,C0149854,CEREBELLAR HEMORRHAGE,0.49863341450691223
C0038531,SUBCLAVIAN STEAL SYNDROME,C0043019,LATERAL MEDULLARY SYNDROME,0.5471311211585999
C0038531,SUBCLAVIAN STEAL SYNDROME,C0003492,"AORTA, COARCTATION",0.5107273459434509
C0038531,SUBCLAVIAN STEAL SYNDROME,C0042568,VERTEBRAL BASILAR ARTERY INSUFFICIENCY,0.5004966259002686
C0038531,SUBCLAVIAN STEAL SYNDROME,C0270639,"THROMBOSIS, LATERAL SINUS",0.4931735098361969
C0038531,SUBCLAVIAN STEAL SYNDROME,C0338575,"THROMBOSIS, SUPERIOR SAGITTAL SINUS",0.48511791229248047
C0038531,SUBCLAVIAN STEAL SYNDROME,C0238096,"EMBOLISM, PARADOXICAL",0.4740101099014282
C0038531,SUBCLAVIAN STEAL SYNDROME,C0038833,SUPERIOR VENA CAVA SYNDROME,0.46209654211997986
C0038539,"EMPYEMA, SUBDURAL, INTRACRANIAL",C0549423,"HYDROCEPHALUS, OBSTRUCTIVE",0.5641425848007202
C0038539,"EMPYEMA, SUBDURAL, INTRACRANIAL",C0238154,"HEMATOMA, EPIDURAL, INTRACRANIAL",0.5396970510482788
C0038539,"EMPYEMA, SUBDURAL, INTRACRANIAL",C0220654,MENINGEAL CARCINOMATOSIS,0.5167046785354614
C0038539,"EMPYEMA, SUBDURAL, INTRACRANIAL",C0149958,PARTIAL-COMPLEX SEIZURE,0.47618523240089417
C0038565,"ABSCESS, SUBPHRENIC",C0237962,"ABSCESS, RETROPERITONEAL",0.7133063077926636
C0038565,"ABSCESS, SUBPHRENIC",C0238212,"KIDNEY, PERINEPHRIC ABSCESS",0.6851999163627625
C0038565,"ABSCESS, SUBPHRENIC",C0272412,"SPLEEN, ABSCESS",0.6612730622291565
C0038565,"ABSCESS, SUBPHRENIC",C0030785,"PELVIS, ABSCESS",0.6412135362625122
C0038565,"ABSCESS, SUBPHRENIC",C0155843,"ABSCESS, RETROPHARYNGEAL",0.6333627104759216
C0038565,"ABSCESS, SUBPHRENIC",C0151465,"KIDNEY, ABSCESS",0.6097837686538696
C0038828,"DUODENUM, VASCULAR COMPRESSION",C0221210,"INTESTINE, MALROTATION",0.580761194229126
C0038828,"DUODENUM, VASCULAR COMPRESSION",C0030446,"ILEUS, ADYNAMIC",0.47937294840812683
C0038828,"DUODENUM, VASCULAR COMPRESSION",C0021843,"INTESTINE, OBSTRUCTION",0.4542122483253479
C0038828,"DUODENUM, VASCULAR COMPRESSION",C0021847,"INTESTINE, PSEUDOOBSTRUCTION",0.4475724995136261
C0038833,SUPERIOR VENA CAVA SYNDROME,C0856761,"LIVER, VEINS, OCCLUSION",0.6000329256057739
C0038833,SUPERIOR VENA CAVA SYNDROME,C0030271,PANCOAST SYNDROME,0.5134981870651245
C0038833,SUPERIOR VENA CAVA SYNDROME,C0019562,VON HIPPEL-LINDAU DISEASE,0.5031233429908752
C0038833,SUPERIOR VENA CAVA SYNDROME,C0014077,"ENCEPHALOMYELITIS, NECROTIZING HEMORRHAGIC, ACUTE",0.4793708324432373
C0038833,SUPERIOR VENA CAVA SYNDROME,C0040997,"NEURALGIA, TRIGEMINAL",0.4779570698738098
C0038833,SUPERIOR VENA CAVA SYNDROME,C0243002,"TRICUSPID VALVE, ATRESIA",0.47163689136505127
C0038833,SUPERIOR VENA CAVA SYNDROME,C0238495,"URETER, RETROCAVAL",0.4684198200702667
C0038868,"PALSY, SUPRANUCLEAR, PROGRESSIVE",C0221060,MOEBIUS SYNDROME,0.6522683501243591
C0038868,"PALSY, SUPRANUCLEAR, PROGRESSIVE",C0080040,POSTPOLIO SYNDROME,0.619037389755249
C0038868,"PALSY, SUPRANUCLEAR, PROGRESSIVE",C0085084,MOTOR NEURON DISEASE,0.614478588104248
C0038868,"PALSY, SUPRANUCLEAR, PROGRESSIVE",C0686353,"MUSCULAR DYSTROPHY, LIMB GIRDLE TYPE",0.5933400988578796
C0038868,"PALSY, SUPRANUCLEAR, PROGRESSIVE",C0028968,OLIVOPONTOCEREBELLAR DEGENERATION,0.5872784852981567
C0038868,"PALSY, SUPRANUCLEAR, PROGRESSIVE",C0085292,STIFF-MAN SYNDROME,0.5822797417640686
C0038994,GUSTATORY SWEATING SYNDROME,C0206673,SYRINGOMA,0.5189129710197449
C0038994,GUSTATORY SWEATING SYNDROME,C0015458,"FACE, HEMIATROPHY, PROGRESSIVE",0.5171269178390503
C0038994,GUSTATORY SWEATING SYNDROME,C0027821,NEUROCIRCULATORY ASTHENIA,0.49438029527664185
C0038994,GUSTATORY SWEATING SYNDROME,C0085677,"NEUROPATHY, ALCOHOLIC",0.49092531204223633
C0039106,"SYNOVITIS, VILLONODULAR, PIGMENTED",C1318543,"TENDON SHEATH, GIANT CELL TUMOR",0.8440009951591492
C0039106,"SYNOVITIS, VILLONODULAR, PIGMENTED",C0206638,"BONE, GIANT CELL TUMOR",0.6139079332351685
C0039106,"SYNOVITIS, VILLONODULAR, PIGMENTED",C0221290,"FIBROMA, CHONDROMYXOID",0.5508286356925964
C0039106,"SYNOVITIS, VILLONODULAR, PIGMENTED",C0410005,"FASCIITIS, NODULAR",0.5495327115058899
C0039106,"SYNOVITIS, VILLONODULAR, PIGMENTED",C0553580,"SARCOMA, EWING",0.541202187538147
C0039106,"SYNOVITIS, VILLONODULAR, PIGMENTED",C0014461,EOSINOPHILIC GRANULOMA,0.5278429985046387
C0039133,"SYPHILIS, LATENT",C0149985,"SYPHILIS, SECONDARY",0.6827715635299683
C0039133,"SYPHILIS, LATENT",C2931317,"SYPHILIS, PRIMARY",0.6268236637115479
C0039133,"SYPHILIS, LATENT",C0043388,YAWS,0.50980144739151
C0039133,"SYPHILIS, LATENT",C0039223,TABES DORSALIS,0.4846325218677521
C0039133,"SYPHILIS, LATENT",C0030491,PARAPSORIASIS,0.48250263929367065
C0039133,"SYPHILIS, LATENT",C0030424,PARAGONIMIASIS,0.4706396460533142
C0039144,SYRINGOMYELIA,C0041915,"URACHUS, CYST",0.5317387580871582
C0039144,SYRINGOMYELIA,C0242644,BROWN-SEQUARD SYNDROME,0.5315147042274475
C0039144,SYRINGOMYELIA,C0161823,"NEUROMA, TRAUMATIC",0.5129976868629456
C0039144,SYRINGOMYELIA,C0040997,"NEURALGIA, TRIGEMINAL",0.5102182030677795
C0039144,SYRINGOMYELIA,C0026683,MUCOCELE,0.5070305466651917
C0039223,TABES DORSALIS,C0085084,MOTOR NEURON DISEASE,0.595791757106781
C0039223,TABES DORSALIS,C0037773,"PARAPLEGIA, SPASTIC HEREDITARY",0.5887696743011475
C0039223,TABES DORSALIS,C0699739,"NEUROPATHY, CONGENITAL, SENSORY",0.5671899914741516
C0039223,TABES DORSALIS,C0007959,PERONEAL MUSCULAR ATROPHY,0.5609917044639587
C0039263,"ARTERITIS, TAKAYASU",C0042384,"Vasculitis, nonspecific",0.5662013292312622
C0039263,"ARTERITIS, TAKAYASU",C0040021,"THROMBOANGIITIS, OBLITERANS",0.5575515627861023
C0039263,"ARTERITIS, TAKAYASU",C0004943,BEHCET SYNDROME,0.5497425198554993
C0039263,"ARTERITIS, TAKAYASU",C0003492,"AORTA, COARCTATION",0.5232418775558472
C0039263,"ARTERITIS, TAKAYASU",C0016052,"DYSPLASIA, FIBROMUSCULAR",0.5153172612190247
C0039263,"ARTERITIS, TAKAYASU",C0035302,RETINAL ARTERY OCCLUSION,0.49212926626205444
C0039319,TARSAL TUNNEL SYNDROME,C0311337,MORTON METATARSALGIA,0.6141646504402161
C0039319,TARSAL TUNNEL SYNDROME,C0149940,"NEUROPATHY, SCIATIC",0.5898609161376953
C0039319,TARSAL TUNNEL SYNDROME,C0032807,POSTPHLEBITIC SYNDROME,0.4675394594669342
C0039319,TARSAL TUNNEL SYNDROME,C0037773,"PARAPLEGIA, SPASTIC HEREDITARY",0.46702638268470764
C0039319,TARSAL TUNNEL SYNDROME,C0238417,SCORPION STING,0.4601581394672394
C0039373,TAY SACHS DISEASE,C0238286,MUCOLIPIDOSIS IV,0.6182083487510681
C0039373,TAY SACHS DISEASE,C0206307,"BRAIN, FAMILIAL SPONGY DEGENERATION",0.608465850353241
C0039373,TAY SACHS DISEASE,C0028064,NIEMANN-PICK DISEASE,0.6032071113586426
C0039373,TAY SACHS DISEASE,C0023522,METACHROMATIC LEUKODYSTROPHY,0.5839017629623413
C0039373,TAY SACHS DISEASE,C0017205,GAUCHER DISEASE,0.5680156350135803
C0039373,TAY SACHS DISEASE,C0000744,ABETALIPOPROTEINEMIA,0.5510705709457397
C0039445,"TELANGIECTASIA, HEREDITARY HEMORRHAGIC",C0004135,"ATAXIA, TELANGIECTASIA",0.5929447412490845
C0039445,"TELANGIECTASIA, HEREDITARY HEMORRHAGIC",C0041207,"TRUNCUS ARTERIOSUS, PERSISTENT",0.5741464495658875
C0039445,"TELANGIECTASIA, HEREDITARY HEMORRHAGIC",C0034155,"PURPURA, THROMBOCYTOPENIC, THROMBOTIC",0.5647618770599365
C0039483,"ARTERITIS, GIANT CELL",C3495801,"GRANULOMATOSIS, WEGENER",0.6124951243400574
C0039483,"ARTERITIS, GIANT CELL",C0034152,HENOCH-SCHOENLEIN PURPURA,0.5928691029548645
C0039483,"ARTERITIS, GIANT CELL",C0085179,EOSINOPHILIA-MYALGIA SYNDROME,0.5855836272239685
C0039483,"ARTERITIS, GIANT CELL",C0151436,"ANGIITIS, HYPERSENSITIVITY",0.5703604221343994
C0039483,"ARTERITIS, GIANT CELL",C0301928,AUTOERYTHROCYTE SENSITIZATION SYNDROME,0.5354671478271484
C0039483,"ARTERITIS, GIANT CELL",C0031036,POLYARTERITIS NODOSA,0.5303647518157959
C0039496,TEMPOROMANDIBULAR JOINT SYNDROME,C0040997,"NEURALGIA, TRIGEMINAL",0.5064482688903809
C0039496,TEMPOROMANDIBULAR JOINT SYNDROME,C0016053,Fibrositis,0.4912250339984894
C0039496,TEMPOROMANDIBULAR JOINT SYNDROME,C0033893,TENSION HEADACHE,0.4832606017589569
C0039496,TEMPOROMANDIBULAR JOINT SYNDROME,C0032533,POLYMYALGIA RHEUMATICA,0.4768373966217041
C0039496,TEMPOROMANDIBULAR JOINT SYNDROME,C0024904,MASTOIDITIS,0.46340152621269226
C0039496,TEMPOROMANDIBULAR JOINT SYNDROME,C0009088,CLUSTER HEADACHE,0.46297040581703186
C0039496,TEMPOROMANDIBULAR JOINT SYNDROME,C0154731,"NEURALGIA, GLOSSOPHARYNGEAL",0.4472197890281677
C0039503,TENDONITIS,C0039516,"ELBOW, TENNIS",0.5581812262535095
C0039503,TENDONITIS,C5551302,"WRIST, FRACTURE",0.5581285953521729
C0039503,TENDONITIS,C0221759,BRACHIAL NEURITIS,0.5259566307067871
C0039503,TENDONITIS,C1692886,Bacterial arthritis,0.5225808620452881
C0039503,TENDONITIS,C0264005,"FASCIITIS, EOSINOPHILIC",0.51739901304245
C0039516,"ELBOW, TENNIS",C0221759,BRACHIAL NEURITIS,0.6392459869384766
C0039516,"ELBOW, TENNIS",C0016053,Fibrositis,0.551507830619812
C0039516,"ELBOW, TENNIS",C0032533,POLYMYALGIA RHEUMATICA,0.519076943397522
C0039516,"ELBOW, TENNIS",C0003892,NEUROPATHIC ARTHROPATHY,0.4874410927295685
C0039516,"ELBOW, TENNIS",C0149870,"TENOSYNOVITIS, DE QUERVAIN",0.4835183620452881
C0039614,TETANUS,C0600327,TOXIC SHOCK SYNDROME,0.5546092391014099
C0039614,TETANUS,C0238027,"BOTULISM, INFANTILE",0.5053000450134277
C0039614,TETANUS,C0020626,HYPOPARATHYROIDISM,0.5032032132148743
C0039614,TETANUS,C0085437,"MENINGITIS, BACTERIAL",0.47646790742874146
C0039614,TETANUS,C0023860,LISTERIOSIS,0.4735744893550873
C0039685,TETRALOGY OF FALLOT,C0243002,"TRICUSPID VALVE, ATRESIA",0.7888194918632507
C0039685,TETRALOGY OF FALLOT,C0041022,"PULMONARY VALVE, STENOSIS, WITH PATENT FORAMEN OVALE",0.753610372543335
